Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country
502829,21869,POTTING SHED COFFEE MUG,2,2010-03-28 12:20:00,1.25,17827.0,United Kingdom
568040,POST,POSTAGE,4,2011-09-23 12:09:00,18.0,12681.0,France
493964,POST,POSTAGE,10,2010-01-08 16:29:00,18.0,12714.0,France
527870,21497,FANCY FONTS BIRTHDAY WRAP,300,2010-10-19 11:36:00,0.34,16684.0,United Kingdom
512545,20725,LUNCH BAG RED SPOTTY,30,2010-06-16 13:22:00,1.65,14258.0,United Kingdom
578705,21226,POCKET MIRROR WOODLAND,5,2011-11-25 11:12:00,1.25,12531.0,Germany
557016,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,1,2011-06-16 12:29:00,2.95,16942.0,United Kingdom
569519,47566,PARTY BUNTING,4,2011-10-04 14:31:00,4.95,13792.0,United Kingdom
523516,21774,DECORATIVE CATS BATHROOM BOTTLE,12,2010-09-22 12:46:00,1.25,13089.0,United Kingdom
521214,21122,SET/10 PINK SPOTTY PARTY CANDLES,24,2010-09-03 09:27:00,1.25,12683.0,France
560036,22993,SET OF 4 PANTRY JELLY MOULDS,12,2011-07-14 13:51:00,1.25,14911.0,EIRE
504149,20996,JAZZ HEARTS ADDRESS BOOK,2,2010-04-11 13:37:00,0.42,17608.0,United Kingdom
508237,22301,COFFEE MUG CAT + BIRD DESIGN,6,2010-05-13 19:27:00,2.55,17965.0,United Kingdom
523994,22602,CHRISTMAS RETROSPOT HEART WOOD,5,2010-09-26 15:07:00,0.85,16549.0,United Kingdom
523658,22112,CHOCOLATE HOT WATER BOTTLE,12,2010-09-23 13:38:00,4.95,15023.0,United Kingdom
567881,21930,JUMBO STORAGE BAG SKULLS,10,2011-09-22 14:59:00,2.08,15640.0,United Kingdom
541518,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,24,2011-01-19 09:05:00,0.85,12451.0,Switzerland
566788,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,40,2011-09-15 10:31:00,2.55,14306.0,United Kingdom
539635,22314,OFFICE MUG WARMER CHOC+BLUE,12,2010-12-20 15:14:00,2.95,14051.0,United Kingdom
494237,79323G,GOLD  CHERRY LIGHTS,1,2010-01-12 15:27:00,6.75,15550.0,United Kingdom
527277,90214M,"LETTER ""M"" BLING KEY RING",12,2010-10-15 13:21:00,1.25,16779.0,United Kingdom
575196,23344,JUMBO BAG 50'S CHRISTMAS ,40,2011-11-09 09:41:00,2.08,16767.0,United Kingdom
563104,23147,SINGLE ANTIQUE ROSE HOOK IVORY,12,2011-08-12 10:13:00,1.45,13888.0,United Kingdom
523922,22652,TRAVEL SEWING KIT,10,2010-09-24 16:24:00,1.65,13141.0,United Kingdom
532817,22813,PACK 3 BOXES BIRD PANNETONE ,5,2010-11-14 16:16:00,1.95,14493.0,United Kingdom
498366,22355,"CHARLOTTE BAG , SUKI DESIGN",10,2010-02-18 13:57:00,0.85,14152.0,United Kingdom
564740,21990,MODERN FLORAL STATIONERY SET,1,2011-08-28 14:39:00,1.25,14044.0,United Kingdom
565461,23298,SPOTTY BUNTING,3,2011-09-05 09:34:00,4.95,18261.0,United Kingdom
568833,23103,JINGLE BELL HEART DECORATION,24,2011-09-29 11:39:00,1.65,17348.0,United Kingdom
497844,84899F,YELLOW PURPLE DAISY FELT PURSE KIT,3,2010-02-12 15:51:00,1.25,17258.0,United Kingdom
576098,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,2,2011-11-14 10:01:00,7.95,14862.0,United Kingdom
573126,20675,BLUE POLKADOT BOWL,16,2011-10-27 16:32:00,1.25,15738.0,United Kingdom
528089,22219,LOVEBIRD HANGING DECORATION WHITE ,1,2010-10-20 13:12:00,0.85,14449.0,United Kingdom
537346,22733,3D TRADITIONAL CHRISTMAS STICKERS,18,2010-12-06 12:21:00,1.25,15301.0,United Kingdom
579943,22940,FELTCRAFT CHRISTMAS FAIRY,4,2011-12-01 10:38:00,4.25,13040.0,United Kingdom
496611,85038,6 CHOCOLATE LOVE HEART T-LIGHTS,24,2010-02-02 18:01:00,2.1,16067.0,United Kingdom
576066,21232,STRAWBERRY CERAMIC TRINKET POT,1,2011-11-13 15:44:00,1.25,16898.0,United Kingdom
566018,21930,JUMBO STORAGE BAG SKULLS,3,2011-09-08 12:42:00,2.08,13137.0,United Kingdom
567183,22109,FULL ENGLISH BREAKFAST PLATE,2,2011-09-18 15:32:00,3.75,14769.0,United Kingdom
502613,22548,HEADS AND TAILS SPORTING FUN,2,2010-03-25 14:22:00,1.25,14535.0,United Kingdom
525225,22865,HAND WARMER OWL DESIGN,2,2010-10-04 13:10:00,2.1,17841.0,United Kingdom
580672,23320,GIANT 50'S CHRISTMAS CRACKER,4,2011-12-05 14:29:00,1.25,17920.0,United Kingdom
537154,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,6,2010-12-05 13:05:00,3.75,15808.0,United Kingdom
566913,22076,6 RIBBONS EMPIRE  ,2,2011-09-15 14:07:00,1.65,17602.0,United Kingdom
562779,84836,ZINC METAL HEART DECORATION,2,2011-08-09 12:58:00,1.25,17841.0,United Kingdom
572302,21990,MODERN FLORAL STATIONERY SET,2,2011-10-23 14:47:00,1.25,15427.0,United Kingdom
533460,21544,SKULLS  WATER TRANSFER TATTOOS ,11,2010-11-17 12:11:00,0.85,15039.0,United Kingdom
536042,22954,HEN PARTY CORDON BARRIER TAPE,1,2010-11-29 17:35:00,1.25,13955.0,United Kingdom
569243,22969,HOMEMADE JAM SCENTED CANDLES,12,2011-10-03 09:44:00,1.45,13344.0,United Kingdom
514540,21172,PARTY METAL SIGN ,6,2010-07-05 10:42:00,1.25,17850.0,United Kingdom
517542,22457,NATURAL SLATE HEART CHALKBOARD ,1,2010-07-29 16:35:00,2.95,15021.0,United Kingdom
512067,22188,BLACK HEART CARD HOLDER,3,2010-06-13 11:21:00,3.95,15751.0,United Kingdom
571288,22694,WICKER STAR ,6,2011-10-16 15:13:00,2.1,16052.0,United Kingdom
524205,22467,GUMBALL COAT RACK,36,2010-09-28 10:24:00,2.1,14911.0,EIRE
507735,22061,LARGE CAKE STAND  HANGING STRAWBERY,1,2010-05-11 12:10:00,9.95,17321.0,United Kingdom
517512,79190A,RETRO PLASTIC 70'S TRAY,15,2010-07-29 13:27:00,0.42,12408.0,Belgium
574097,23100,SILVER BELLS TABLE DECORATION,12,2011-11-03 09:56:00,1.25,12471.0,Germany
491694,21820,GLITTER HEART GARLAND WITH BELLS ,6,2009-12-13 13:24:00,3.75,17066.0,United Kingdom
544160,22271,FELTCRAFT DOLL ROSIE,3,2011-02-16 12:49:00,2.95,16494.0,United Kingdom
538255,21533,RETROSPOT LARGE MILK JUG,6,2010-12-10 12:33:00,4.95,14911.0,EIRE
569000,22983,CARD BILLBOARD FONT,12,2011-09-29 17:36:00,0.42,17015.0,United Kingdom
514506,84837,WHITE SWEETHEARTS CABINET 4 DRAWERS,1,2010-07-04 11:58:00,12.75,13125.0,United Kingdom
572882,23351,ROLL WRAP 50'S CHRISTMAS,12,2011-10-26 13:36:00,1.25,18226.0,United Kingdom
524446,84497,BUTTONS AND STRIPES NOTEBOOK ,1,2010-09-29 11:19:00,3.75,14049.0,United Kingdom
554202,22063,CERAMIC BOWL WITH STRAWBERRY DESIGN,2,2011-05-23 12:14:00,2.95,13546.0,United Kingdom
512425,37495,FAIRY CAKE BIRTHDAY CANDLE SET,1,2010-06-15 14:42:00,3.75,14723.0,United Kingdom
559056,23208,LUNCH BAG VINTAGE LEAF DESIGN,10,2011-07-06 09:15:00,1.65,14645.0,United Kingdom
580520,23396,LE JARDIN BOTANIQUE CUSHION COVER,2,2011-12-04 14:55:00,3.75,13521.0,United Kingdom
515765,22087,PAPER BUNTING WHITE LACE,40,2010-07-14 14:09:00,2.55,15311.0,United Kingdom
508332,21035,SET/2 RED SPOTTY TEA TOWELS ,2,2010-05-14 11:59:00,2.95,16115.0,United Kingdom
553702,82583,HOT BATHS METAL SIGN,2,2011-05-18 14:50:00,2.1,13263.0,United Kingdom
572653,23372,SET 36 COLOUR PENCILS DOLLY GIRL,2,2011-10-25 12:12:00,1.25,15861.0,United Kingdom
491967,84970S,HANGING HEART ZINC T-LIGHT HOLDER,24,2009-12-14 17:34:00,0.85,17012.0,United Kingdom
496792,84378,SET OF 3 HEART COOKIE CUTTERS,84,2010-02-03 16:46:00,1.25,16353.0,United Kingdom
539334,22407,MONEY BOX FIRST ADE DESIGN,1,2010-12-17 10:12:00,1.25,12748.0,United Kingdom
574945,23501,KEY RING BASEBALL BOOT UNION JACK,20,2011-11-08 08:18:00,1.25,15434.0,United Kingdom
551564,22457,NATURAL SLATE HEART CHALKBOARD ,12,2011-05-03 10:56:00,2.95,16609.0,United Kingdom
552286,23203,JUMBO BAG DOILEY PATTERNS,14,2011-05-08 13:07:00,2.08,16393.0,United Kingdom
517328,22301,COFFEE MUG CAT + BIRD DESIGN,36,2010-07-28 12:46:00,2.1,13408.0,United Kingdom
568648,22726,ALARM CLOCK BAKELIKE GREEN,30,2011-09-28 11:49:00,3.75,16672.0,United Kingdom
528073,21156,RETROSPOT CHILDRENS APRON,4,2010-10-20 12:26:00,1.95,14700.0,United Kingdom
534083,72741,GRAND CHOCOLATECANDLE,18,2010-11-21 11:52:00,1.45,13668.0,United Kingdom
580482,22907,PACK OF 20 NAPKINS PANTRY DESIGN,1,2011-12-04 12:44:00,0.85,16033.0,United Kingdom
542631,15036,ASSORTED COLOURS SILK FAN,12,2011-01-31 10:09:00,0.75,12841.0,United Kingdom
552285,20725,LUNCH BAG RED RETROSPOT,1,2011-05-08 12:58:00,1.65,14684.0,United Kingdom
577700,21158,MOODY GIRL DOOR HANGER ,3,2011-11-21 12:06:00,0.39,14449.0,United Kingdom
497403,21181,PLEASE ONE PERSON METAL SIGN,6,2010-02-09 14:25:00,2.1,14422.0,United Kingdom
505328,82578,KITCHEN METAL SIGN,2,2010-04-21 12:30:00,0.55,14527.0,United Kingdom
507594,22385,JUMBO BAG SPACEBOY DESIGN,40,2010-05-10 13:14:00,1.95,15981.0,United Kingdom
565664,21058,PARTY INVITES WOODLAND,6,2011-09-05 17:36:00,0.85,13211.0,United Kingdom
499639,84578,ELEPHANT TOY WITH BLUE T-SHIRT,2,2010-03-01 13:51:00,3.75,16519.0,United Kingdom
578125,23694,PAISLEY PARK CARD,72,2011-11-23 10:31:00,0.36,17511.0,United Kingdom
551284,23068,ALUMINIUM STAMPED HEART,4,2011-04-27 14:05:00,2.49,15005.0,United Kingdom
506726,21431,GREEN GINGHAM FLOWER JEWELLERY BOX,8,2010-05-04 10:03:00,1.65,15240.0,United Kingdom
506992,82613A,"METAL SIGN,CUPCAKE SINGLE HOOK",3,2010-05-05 13:50:00,1.25,15023.0,United Kingdom
506794,21715,GIRLS VINTAGE TIN SEASIDE BUCKET,8,2010-05-04 12:22:00,2.55,13143.0,United Kingdom
577723,22730,ALARM CLOCK BAKELIKE IVORY,2,2011-11-21 12:36:00,3.75,16713.0,United Kingdom
545288,21121,SET/10 RED POLKADOT PARTY CANDLES,4,2011-03-01 11:48:00,1.25,15311.0,United Kingdom
568673,22386,JUMBO BAG PINK POLKADOT,200,2011-09-28 13:23:00,1.79,16182.0,United Kingdom
506710,21975,PACK OF 60 DINOSAUR CAKE CASES,24,2010-05-02 15:30:00,0.55,13465.0,United Kingdom
580308,23503,PLAYING CARDS KEEP CALM & CARRY ON,12,2011-12-02 14:30:00,1.25,14250.0,United Kingdom
536591,22476,EMPIRE UNION JACK TV DINNER TRAY,2,2010-12-01 16:57:00,4.95,14606.0,United Kingdom
494778,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,1,2010-01-18 12:48:00,2.95,14461.0,United Kingdom
493436,72800B,S/4 PURPLE DINNER CANDLE BLK FLOCK,252,2010-01-04 13:03:00,0.79,13694.0,United Kingdom
525495,22600,CHRISTMAS RETROSPOT STAR WOOD,12,2010-10-05 16:34:00,0.85,15249.0,United Kingdom
505189,85121B,RETRO LAUNDRY TUB PINK,2,2010-04-20 15:32:00,8.5,13485.0,United Kingdom
571040,23318,BOX OF 6 MINI VINTAGE CRACKERS,4,2011-10-13 12:59:00,2.49,15272.0,United Kingdom
493923,20933,YELLOW POT PLANT CANDLE,4,2010-01-08 11:16:00,3.75,13360.0,United Kingdom
506564,22362,GLASS JAR PEACOCK BATH SALTS,6,2010-04-30 12:25:00,2.95,16096.0,United Kingdom
572669,22844,VINTAGE CREAM DOG FOOD CONTAINER,1,2011-10-25 13:10:00,8.5,16549.0,United Kingdom
526276,22467,GUMBALL COAT RACK,6,2010-10-11 11:50:00,2.55,14756.0,United Kingdom
575502,22996,TRAVEL CARD WALLET VINTAGE TICKET,24,2011-11-10 10:10:00,0.42,16700.0,United Kingdom
557309,21791,VINTAGE HEADS AND TAILS CARD GAME ,12,2011-06-19 15:15:00,1.25,16493.0,United Kingdom
523908,22867,HAND WARMER BIRD DESIGN,6,2010-09-24 15:35:00,2.1,16952.0,United Kingdom
566024,22798,ANTIQUE GLASS DRESSING TABLE POT,8,2011-09-08 12:51:00,2.95,13871.0,United Kingdom
554348,22180,RETROSPOT LAMP,3,2011-05-24 08:49:00,9.95,13523.0,United Kingdom
490685,84948,SILVER HANGING T-LIGHT HOLDER DOME,12,2009-12-07 13:48:00,1.65,13206.0,United Kingdom
574909,23513,EMBROIDERED RIBBON REEL SUSIE ,1,2011-11-07 15:40:00,2.08,13673.0,United Kingdom
492214,21671,RED SPOT CERAMIC DRAWER KNOB,12,2009-12-15 17:05:00,1.25,14897.0,United Kingdom
522076,21807,WHITE CHRISTMAS STAR DECORATION,10,2010-09-12 10:59:00,0.42,16815.0,United Kingdom
507235,21871,SAVE THE PLANET MUG,12,2010-05-07 09:04:00,1.06,14298.0,United Kingdom
569097,22553,PLASTERS IN TIN SKULLS,48,2011-09-30 12:06:00,1.65,12731.0,France
571441,35971,ROSE FOLKART HEART DECORATIONS,1,2011-10-17 13:31:00,2.46,14096.0,United Kingdom
572552,23266,SET OF 3 WOODEN STOCKING DECORATION,6,2011-10-24 17:07:00,2.46,14096.0,United Kingdom
529122,22627,MINT KITCHEN SCALES,2,2010-10-26 14:12:00,8.5,17623.0,United Kingdom
574657,10135,COLOURING PENCILS BROWN TUBE,4,2011-11-06 11:43:00,1.25,13772.0,United Kingdom
560527,23206,LUNCH BAG APPLE DESIGN,10,2011-07-19 11:57:00,1.65,15727.0,United Kingdom
552290,84849D,HOT BATHS SOAP HOLDER,2,2011-05-08 13:32:00,1.69,16007.0,United Kingdom
517404,22570,FELTCRAFT CUSHION RABBIT,72,2010-07-29 11:01:00,3.39,12939.0,United Kingdom
506700,22468,BABUSHKA LIGHTS STRING OF 10,4,2010-05-02 13:46:00,6.75,13136.0,United Kingdom
544295,85230B,CINNAMON SCENTED VOTIVE CANDLE,48,2011-02-17 12:43:00,0.21,14298.0,United Kingdom
569903,22232,JIGSAW TOADSTOOLS 3 PIECE,16,2011-10-06 16:25:00,0.59,13892.0,United Kingdom
551546,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,48,2011-05-03 09:34:00,0.29,18062.0,United Kingdom
546635,21898,POTTING SHED ROSE CANDLE,1,2011-03-15 12:11:00,2.95,16392.0,United Kingdom
566033,23559,WOODLAND BUNNIES LOLLY MAKERS,1,2011-09-08 13:07:00,2.08,16031.0,United Kingdom
514082,22361,GLASS JAR DAISY FRESH COTTON WOOL,72,2010-06-30 12:02:00,2.55,16684.0,United Kingdom
570414,23332,IVORY WICKER HEART LARGE,3,2011-10-10 13:17:00,1.65,17214.0,United Kingdom
527943,22775,PURPLE DRAWERKNOB ACRYLIC EDWARDIAN,12,2010-10-19 14:51:00,1.25,17137.0,United Kingdom
571841,22113,GREY HEART HOT WATER BOTTLE,2,2011-10-19 12:21:00,4.25,17625.0,United Kingdom
552191,23128,FELTCRAFT BOY JEAN-PAUL KIT,1,2011-05-06 14:12:00,4.95,16832.0,United Kingdom
541362,21164,HOME SWEET HOME METAL SIGN ,6,2011-01-17 14:49:00,2.95,17730.0,United Kingdom
516478,22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,4,2010-07-20 17:20:00,6.75,17576.0,United Kingdom
581412,23498,CLASSIC BICYCLE CLIPS ,1,2011-12-08 14:38:00,1.45,14415.0,United Kingdom
490957,21864,UNION JACK FLAG PASSPORT COVER ,12,2009-12-08 15:12:00,2.1,15823.0,United Kingdom
532993,72807B,SET/3 OCEAN SCENT CANDLE JEWEL BOX,24,2010-11-15 14:26:00,3.81,14156.0,EIRE
552460,22383,LUNCH BAG SUKI DESIGN ,20,2011-05-09 14:44:00,1.65,13178.0,United Kingdom
526231,22602,CHRISTMAS RETROSPOT HEART WOOD,24,2010-10-10 15:44:00,0.85,16843.0,United Kingdom
569650,21539,RED RETROSPOT BUTTER DISH,3,2011-10-05 12:44:00,4.95,12415.0,Australia
501320,21972,SET OF 36 DINOSAUR PAPER DOILIES,12,2010-03-16 09:49:00,1.45,15123.0,United Kingdom
547100,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,2011-03-21 10:31:00,0.55,15615.0,United Kingdom
578950,21914,BLUE HARMONICA IN BOX ,1,2011-11-27 14:40:00,1.25,17885.0,United Kingdom
545845,21260,FIRST AID TIN,1,2011-03-07 13:38:00,3.25,12754.0,Japan
490286,84795C,OCEAN STRIPE HAMMOCK ,1,2009-12-04 12:59:00,7.95,14527.0,United Kingdom
517221,48185,DOORMAT FAIRY CAKE,2,2010-07-27 12:38:00,7.49,17465.0,United Kingdom
567701,21352,EUCALYPTUS & PINECONE  WREATH,12,2011-09-22 09:36:00,2.95,17172.0,United Kingdom
496512,21907,I'M ON HOLIDAY METAL SIGN,1,2010-02-02 11:40:00,2.1,16300.0,United Kingdom
490152,16169N,WRAP BLUE RUSSIAN FOLKART,25,2009-12-04 10:00:00,0.42,12714.0,France
572294,22993,SET OF 4 PANTRY JELLY MOULDS,7,2011-10-23 13:10:00,1.25,13471.0,United Kingdom
533979,84050,PINK HEART SHAPE EGG FRYING PAN,1,2010-11-19 13:37:00,1.65,17433.0,United Kingdom
564093,23092,LARGE ANTIQUE WHITE PHOTO FRAME,4,2011-08-23 10:29:00,7.9,14930.0,Channel Islands
492328,21276,TWO EMBOSSED HEART MINI DRAWERS,24,2009-12-16 12:25:00,1.95,13641.0,United Kingdom
579516,23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,2,2011-11-29 17:52:00,1.65,17841.0,United Kingdom
491210,85014A,BLACK/BLUE DOTS RUFFLED UMBRELLA,3,2009-12-10 14:20:00,5.95,15367.0,United Kingdom
540365,22750,FELTCRAFT PRINCESS LOLA DOLL,4,2011-01-06 16:12:00,3.75,12413.0,France
573665,84029E,RED WOOLLY HOTTIE WHITE HEART.,4,2011-10-31 16:24:00,4.25,13982.0,United Kingdom
555934,22467,GUMBALL COAT RACK,72,2011-06-08 08:51:00,2.1,15061.0,United Kingdom
527104,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,18,2010-10-14 17:09:00,2.55,14911.0,EIRE
551658,20727,LUNCH BAG  BLACK SKULL.,10,2011-05-03 12:13:00,1.65,16746.0,United Kingdom
518431,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,2010-08-09 11:00:00,2.55,13823.0,United Kingdom
575954,21481,FAWN BLUE HOT WATER BOTTLE,4,2011-11-13 12:03:00,3.75,17211.0,United Kingdom
496033,22315,200 RED + WHITE BENDY STRAWS,1,2010-01-28 14:19:00,1.25,12872.0,United Kingdom
533803,82599,FANNY'S REST STOPMETAL SIGN,2,2010-11-18 19:55:00,2.1,13969.0,United Kingdom
555406,21202,DOLLY HONEYCOMB GARLAND,3,2011-06-02 19:50:00,1.65,17231.0,United Kingdom
524944,22725,ALARM CLOCK BAKELIKE CHOCOLATE,1,2010-10-01 12:24:00,3.75,15276.0,United Kingdom
510174,21754,HOME BUILDING BLOCK WORD,3,2010-05-27 14:51:00,5.95,13357.0,United Kingdom
532801,22851,SET 20 NAPKINS FAIRY CAKES DESIGN ,4,2010-11-14 14:54:00,0.85,17802.0,United Kingdom
567164,23404,HOME SWEET HOME BLACKBOARD,2,2011-09-18 11:51:00,4.95,14487.0,United Kingdom
553671,22696,WICKER WREATH LARGE,3,2011-05-18 12:37:00,1.95,13659.0,United Kingdom
533074,21190,PINK HEARTS PAPER GARLAND,12,2010-11-16 07:52:00,1.45,14298.0,United Kingdom
525856,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,1,2010-10-07 13:05:00,2.95,13569.0,United Kingdom
496502,21735,TWO DOOR CURIO CABINET,2,2010-02-02 09:39:00,12.75,17146.0,United Kingdom
540641,22766,PHOTO FRAME CORNICE,8,2011-01-10 13:20:00,2.95,16497.0,United Kingdom
575985,23404,HOME SWEET HOME BLACKBOARD,6,2011-11-13 14:09:00,4.95,17841.0,United Kingdom
553046,22382,LUNCH BAG SPACEBOY DESIGN ,10,2011-05-13 09:37:00,1.65,13534.0,United Kingdom
539249,22956,36 FOIL HEART CAKE CASES,6,2010-12-16 13:43:00,2.1,14709.0,United Kingdom
491803,72008,FROSTED BOX 9 WHITE T-LIGHT CANDLES,2,2009-12-14 13:06:00,0.42,16327.0,United Kingdom
567459,23332,IVORY WICKER HEART LARGE,12,2011-09-20 12:21:00,1.65,14221.0,United Kingdom
507701,20982,12 PENCILS TALL TUBE SKULLS,1,2010-05-11 10:56:00,0.85,17388.0,United Kingdom
507421,22102,MIRROR MOSAIC T-LIGHT HOLDER ,6,2010-05-09 15:07:00,1.65,12748.0,United Kingdom
495584,79303A,WHITE ROHMBIC BLOCK TABLE LAMP,2,2010-01-26 10:13:00,2.95,16719.0,United Kingdom
537155,21889,WOODEN BOX OF DOMINOES,2,2010-12-05 13:05:00,1.25,12748.0,United Kingdom
529841,48194,DOORMAT HEARTS,10,2010-10-31 12:41:00,6.75,14918.0,United Kingdom
552341,22607,WOODEN ROUNDERS GARDEN SET ,96,2011-05-09 12:05:00,8.5,17949.0,United Kingdom
508721,22319,HAIRCLIPS FORTIES FABRIC ASSORTED,12,2010-05-17 17:24:00,0.65,14606.0,United Kingdom
503067,84459B,YELLOW METAL CHICKEN HEART ,12,2010-03-30 09:47:00,1.49,14911.0,EIRE
495009,21437,24 HANGING EASTER EGGS FLORAL TUB,2,2010-01-20 12:33:00,3.75,15812.0,United Kingdom
538641,21928,JUMBO BAG SCANDINAVIAN PAISLEY,30,2010-12-13 14:36:00,1.95,15640.0,United Kingdom
514825,21172,PARTY METAL SIGN ,12,2010-07-06 12:38:00,1.45,16153.0,United Kingdom
560598,23298,SPOTTY BUNTING,3,2011-07-19 17:02:00,4.95,17096.0,United Kingdom
532558,22457,NATURAL SLATE HEART CHALKBOARD ,6,2010-11-12 12:51:00,2.95,13693.0,United Kingdom
527494,21889,WOODEN BOX OF DOMINOES,12,2010-10-18 12:04:00,1.25,14156.0,EIRE
512912,37503,TEA TIME CAKE STAND IN GIFT BOX,2,2010-06-18 14:57:00,10.75,16094.0,United Kingdom
570242,84880,WHITE WIRE EGG HOLDER,2,2011-10-09 15:40:00,7.5,16380.0,United Kingdom
494677,22139,RETRO SPOT TEA SET CERAMIC 11 PC ,3,2010-01-18 08:58:00,4.95,14892.0,United Kingdom
576554,23399,HOME SWEET HOME HANGING HEART,12,2011-11-15 12:57:00,0.85,13066.0,United Kingdom
501135,21737,SET 3 WICKER LOG BASKETS,8,2010-03-14 11:24:00,16.95,16586.0,United Kingdom
491622,85147,JARDIN ETCHED GLASS CANDLEHLDR LONG,2,2009-12-11 14:20:00,4.95,13415.0,United Kingdom
577410,72349B,SET/6 PURPLE BUTTERFLY T-LIGHTS,1,2011-11-20 10:59:00,2.1,14664.0,United Kingdom
573430,23247,BISCUIT TIN 50'S CHRISTMAS,6,2011-10-31 10:38:00,2.89,13813.0,Germany
520019,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2010-08-23 12:01:00,1.69,15683.0,United Kingdom
530371,22629,SPACEBOY LUNCH BOX ,5,2010-11-02 16:18:00,1.95,15727.0,United Kingdom
500498,85040A,S/4 PINK FLOWER CANDLES IN BOWL,12,2010-03-08 13:17:00,1.65,17672.0,United Kingdom
525836,22835,HOT WATER BOTTLE I AM SO POORLY,16,2010-10-07 12:18:00,4.65,14051.0,United Kingdom
575914,22507,MEMO BOARD RETROSPOT  DESIGN,4,2011-11-11 16:31:00,4.95,17071.0,United Kingdom
528615,22337,ANGEL DECORATION PAINTED ZINC ,1,2010-10-22 16:36:00,0.65,17231.0,United Kingdom
500168,21770,OPEN CLOSED METAL SIGN,2,2010-03-05 09:39:00,4.95,13476.0,United Kingdom
512781,22122,SET OF 2 FANCY FONT TEA TOWELS,1,2010-06-17 18:17:00,2.95,17341.0,United Kingdom
550352,84792,ENCHANTED BIRD COATHANGER 5 HOOK,2,2011-04-18 10:21:00,4.65,16719.0,United Kingdom
501387,22374,AIRLINE BAG VINTAGE JET SET RED,1,2010-03-16 11:16:00,6.35,17241.0,United Kingdom
541523,22629,SPACEBOY LUNCH BOX ,1,2011-01-19 10:09:00,1.95,17708.0,United Kingdom
562449,85066,CREAM SWEETHEART MINI CHEST,1,2011-08-04 20:01:00,12.75,14562.0,United Kingdom
545302,20685,DOORMAT RED RETROSPOT,2,2011-03-01 12:46:00,7.95,14506.0,United Kingdom
502748,22087,PAPER BUNTING WHITE LACE,6,2010-03-26 13:05:00,2.95,16493.0,United Kingdom
517632,72819,CUPID DESIGN SCENTED CANDLES,6,2010-07-30 12:42:00,2.55,17109.0,United Kingdom
496900,22216,T-LIGHT HOLDER WHITE LACE,12,2010-02-04 14:19:00,0.85,17138.0,United Kingdom
493759,16256C,HEARTS PENCIL/RUBBER+5 MINI PENCILS,24,2010-01-06 13:56:00,0.42,17965.0,United Kingdom
557758,21231,SWEETHEART CERAMIC TRINKET BOX,4,2011-06-22 13:28:00,1.25,17585.0,United Kingdom
579885,82482,WOODEN PICTURE FRAME WHITE FINISH,4,2011-11-30 17:37:00,2.95,15444.0,United Kingdom
525825,22023,EMPIRE BIRTHDAY CARD,24,2010-10-07 11:46:00,0.42,15858.0,United Kingdom
574643,21810,CHRISTMAS HANGING STAR WITH BELL,48,2011-11-06 11:25:00,0.39,17387.0,United Kingdom
500158,22111,SCOTTIE DOG HOT WATER BOTTLE,3,2010-03-04 18:25:00,4.95,12371.0,Switzerland
573904,23439,HAND WARMER RED LOVE HEART,4,2011-11-01 14:54:00,2.1,14505.0,United Kingdom
548622,84971S,SMALL HEART FLOWERS HOOK ,24,2011-04-01 12:09:00,0.85,13636.0,United Kingdom
580188,23452,HEART MINI PORTRAIT FRAME,6,2011-12-02 12:02:00,1.95,16440.0,United Kingdom
498021,20978,36 PENCILS TUBE SKULLS,3,2010-02-15 17:01:00,1.25,14911.0,EIRE
555567,22960,JAM MAKING SET WITH JARS,6,2011-06-05 15:25:00,4.25,17050.0,United Kingdom
511087,22353,LUNCH BOX WITH CUTLERY FAIRY CAKES ,4,2010-06-06 15:01:00,2.55,17682.0,United Kingdom
564745,22560,TRADITIONAL MODELLING CLAY,1,2011-08-28 15:27:00,1.25,16806.0,United Kingdom
511084,22488,NATURAL SLATE RECTANGLE CHALKBOARD,1,2010-06-06 14:17:00,1.65,16200.0,United Kingdom
534737,22492,MINI PAINT SET VINTAGE ,36,2010-11-23 19:20:00,0.55,15061.0,United Kingdom
567424,23360,SET 8 CANDLES VINTAGE DOILY,4,2011-09-20 11:16:00,1.95,16369.0,United Kingdom
545063,22697,GREEN REGENCY TEACUP AND SAUCER,2,2011-02-27 14:26:00,2.95,14606.0,United Kingdom
568364,21912,VINTAGE SNAKES & LADDERS,4,2011-09-26 15:43:00,3.75,16999.0,United Kingdom
